name,ra,dec
SNR G178.2-04.2,81.27083,28.18333
SNR G064.5+00.9,297.60417,28.26667
SNR G065.1+00.6,298.66667,28.58333
SNR G065.8-00.5,299.83333,28.63333
SNR G182.4+04.3,92.04167,29
SNR G066.0-00.0,299.45833,29.05
SNR G065.7+01.2,298.04167,29.43333
SNR G068.6-01.2,302.16667,30.61667
SNR G074.0-08.5,312.75,30.66667
SNR G067.8+00.5,300,30.85
SNR G067.6+00.9,299.4375,30.88333
SNR G179.0+02.6,88.41667,31.08333
SNR G065.3+05.7,293.25,31.16667
SNR G067.7+01.8,298.63333,31.48333
SNR G069.7+01.0,300.66667,32.71667
SNR G069.0+02.7,298.33333,32.91667
SNR G073.9+00.9,303.5625,36.2
SNR G074.9+01.2,304.00833,37.2
SNR G076.9+01.0,305.58333,38.71667
SNR G078.2+02.1,305.20833,40.43333
SNR G083.0-00.3,311.72917,42.86667
SNR G166.0+04.3,81.625,42.93333
SNR G084.2-00.8,313.33333,43.45
SNR G085.9-00.6,314.66667,44.88333
SNR G085.4+00.7,312.66667,45.36667
SNR G082.2+05.3,304.75,45.5
SNR G160.9+02.6,75.25,46.66667
SNR G152.4-02.1,61.95833,49.18333
SNR G159.6+07.3,80,50
SNR G089.0+04.7,311.25,50.58333
SNR G093.7-00.2,322.33333,50.83333
SNR G156.2+05.7,74.66667,51.83333
SNR G094.0+01.0,321.20833,51.88333
SNR G096.0+02.0,322.625,53.98333
SNR G093.3+06.9,313.10417,55.35
SNR G111.7-02.1,350.85833,58.8
SNR G108.2-00.6,343.41667,58.83333
SNR G109.1-01.0,345.39583,58.88333
SNR G106.3+02.7,336.875,60.83333
SNR G113.0+00.2,351.70833,61.43333
SNR G114.3+00.3,354.25,61.91667
SNR G116.9+00.2,359.79167,62.43333
SNR G132.7+01.3,34.41667,62.75
SNR G127.1+00.5,22.08333,63.16667
SNR G116.5+01.1,358.41667,63.25
SNR G120.1+01.4,6.325,64.15
SNR G126.2+01.6,20.5,64.25
SNR G130.7+03.1,31.42083,64.81667
SNR G119.5+10.2,1.66667,72.75
