name,ra,dec
Abell 763,138.100889,16.004487
Abell 2152,240.608793,16.041353
Abell 2147,240.608793,16.041353
Abell 2703,1.498577,16.161939
Abell 2705,1.498577,16.161939
Abell 171,19.291656,16.171062
Abell 171,19.281675,16.189411
Abell 2152,239.944624,16.325783
Abell 2147,239.944624,16.325783
Abell 2453,338.127947,16.409184
Abell 1905,215.813939,16.421762
Abell 40,7.229618,16.422478
Abell 201,22.107325,16.546583
Abell 2012,225.477295,16.603533
Abell 2012,225.468093,16.615446
Abell 1145,165.467631,16.68761
Abell 1983,223.199349,16.691391
Abell 1913,216.786101,16.69982
Abell 2589,350.557013,16.783528
Abell 158,17.654676,16.822703
Abell 2152,240.30115,16.93701
Abell 2151,240.30115,16.93701
Abell 2147,240.30115,16.93701
Abell 2589,351.044624,16.982252
Abell 2486,342.387126,17.070993
Abell 2479,341.255766,17.180641
Abell 2147,240.891539,17.210061
Abell 2151,240.891539,17.210061
Abell 2152,240.891539,17.210061
Abell 2152,240.311852,17.234836
Abell 2151,240.311852,17.234836
Abell 2147,240.311852,17.234836
Abell 2443,336.54421,17.386184
Abell 1508,183.807345,17.506037
Abell 2472,340.403418,17.585928
Abell 2470,340.403418,17.585928
Abell 2472,340.664876,17.679413
Abell 2524,345.81533,17.692026
Abell 2390,328.41288,17.702497
Abell 2152,241.287107,17.740078
Abell 2151,241.287107,17.740078
Abell 1899,215.453836,17.814646
Abell 2419,332.289744,17.859947
Abell 154,18.036896,17.867144
Abell 154,17.418515,17.889153
Abell 2108,235.073105,17.913118
Abell 614,120.28161,17.960031
Abell 2151,242.285712,17.96768
Abell 2036,227.773825,18.06662
Abell 2151,241.662292,18.171681
Abell 2151,242.5777,18.205326
Abell 2072,231.371169,18.21293
Abell 1828,209.579051,18.315815
Abell 69,9.467706,18.33207
Abell 1828,209.690346,18.396914
Abell 938,152.399857,18.451027
Abell 1589,190.233634,18.519686
Abell 2458,339.101789,18.540654
Abell 1991,223.706487,18.566425
Abell 1589,190.310544,18.571973
Abell 2151,241.244799,18.590464
Abell 2695,0.756393,18.613097
Abell 2572,349.65259,18.687192
Abell 225,24.736989,18.791022
Abell 225,24.737048,18.817689
Abell 2695,0.668341,18.843655
Abell 195,22.442279,18.994864
Abell 195,21.72452,19.211989
Abell 195,22.258064,19.316033
Abell 1960,221.116847,19.346598
Abell 179,20.618152,19.407788
Abell 2640,355.330961,19.462885
Abell 2530,346.623683,19.597703
Abell 1367,176.282273,19.624548
Abell 2254,259.253422,19.733757
Abell 1367,177.085536,19.879579
Abell 1367,175.744202,19.98669
Abell 98,11.63258,20.495202
Abell 2625,354.020189,20.521703
Abell 2626,354.020189,20.521703
Abell 191,20.952991,20.771942
Abell 290,30.759391,20.998962
Abell 75,9.939433,21.232527
Abell 2626,354.045164,21.323659
Abell 498,69.379763,21.335276
Abell 849,145.372168,21.372196
Abell 75,10.427989,21.391565
Abell 84,10.427989,21.391565
Abell 468,58.164355,21.426402
Abell 2637,354.70968,21.433159
Abell 2626,354.70968,21.433159
Abell 1234,171.052541,21.435554
Abell 1246,171.052541,21.435554
Abell 2637,355.026491,21.502472
Abell 2626,355.026491,21.502472
Abell 75,9.803708,21.622358
Abell 1827,209.605846,21.64895
