name,ra,dec
eFEDSJ091512.2+051431,138.80074,5.24235
eFEDSJ093644.7+050928,144.18642,5.15819
eFEDSJ083120.1+015130,127.83416,1.85853
eFEDSJ093520.2+014102,143.8345,1.68413
eFEDSJ083004.4+015428,127.51863,1.90804
eFEDSJ090332.3+023008,135.88478,2.5025
eFEDSJ092328.4+034509,140.86851,3.75277
eFEDSJ083359.0+020418,128.49608,2.07194
eFEDSJ090548.9+041010,136.45373,4.16963
eFEDSJ084046.7-014400,130.19492,-1.73357
eFEDSJ083211.8+050900,128.04919,5.15033
eFEDSJ090308.8+031101,135.7866,3.18392
eFEDSJ094036.3+033435,145.15128,3.57656
eFEDSJ091535.4+013847,138.89789,1.64667
eFEDSJ092312.0+000355,140.80043,0.06553
eFEDSJ082900.7+001456,127.25307,0.24904
eFEDSJ085618.0+010641,134.07507,1.11148
eFEDSJ092524.7-005857,141.35342,-0.98275
eFEDSJ090416.4+011339,136.06876,1.22766
eFEDSJ083307.5+050909,128.28142,5.15283
eFEDSJ083916.4+045532,129.81824,4.92596
eFEDSJ092747.3-015505,141.94738,-1.9183
eFEDSJ093141.0+023614,142.9209,2.60418
eFEDSJ091334.1+003612,138.39243,0.6035
eFEDSJ090235.6-003156,135.64863,-0.53241
eFEDSJ085935.3-004856,134.89739,-0.81562
eFEDSJ092357.3+051042,140.98877,5.17868
eFEDSJ090805.9+011952,137.02505,1.33144
eFEDSJ091203.8+000656,138.01604,0.1156
eFEDSJ085709.7+030305,134.29042,3.05164
eFEDSJ093227.5+033118,143.1146,3.52205
eFEDSJ090401.0+012732,136.00438,1.45901
eFEDSJ083257.6-010635,128.24052,-1.10997
eFEDSJ083852.5+012358,129.71889,1.39953
eFEDSJ085438.1+031626,133.65887,3.27402
eFEDSJ091906.2-002650,139.77618,-0.44727
eFEDSJ091218.6-000359,138.07784,-0.06647
eFEDSJ085644.6+030956,134.18597,3.16579
eFEDSJ091910.4+030039,139.79368,3.01114
eFEDSJ093042.0+012133,142.6754,1.35922
eFEDSJ083002.7-003540,127.51172,-0.59472
eFEDSJ091744.5+035143,139.43566,3.86217
eFEDSJ084512.9-004318,131.30411,-0.72174
eFEDSJ090211.2-001343,135.54712,-0.22879
eFEDSJ092920.1-012426,142.3341,-1.40736
eFEDSJ090347.9-001709,135.94992,-0.28606
eFEDSJ085217.7+054027,133.07362,5.6744
eFEDSJ092503.2-015925,141.26392,-1.99046
eFEDSJ090237.2+010135,135.65517,1.0267
eFEDSJ092023.1+001639,140.09676,0.27771
eFEDSJ093406.0+041935,143.52511,4.32665
eFEDSJ084905.3+021435,132.27229,2.24334
eFEDSJ083009.6-012520,127.54059,-1.4225
eFEDSJ092811.1+024122,142.04643,2.68977
eFEDSJ093601.6+015012,144.00671,1.83674
eFEDSJ083149.6+022252,127.95667,2.38141
eFEDSJ083321.5-001620,128.34,-0.27239
eFEDSJ085343.8-021617,133.43288,-2.27146
eFEDSJ085534.1+013402,133.89234,1.56736
eFEDSJ092915.2+002427,142.31365,0.40768
eFEDSJ092336.2+003047,140.90133,0.51326
eFEDSJ093506.7-003052,143.77841,-0.5146
eFEDSJ091355.0+010847,138.47948,1.1465
