ra,dec,name
200.988257,30.987278,NGC 5131
201.007007,-32.343932,NGC 5114
201.192425,-37.683662,NGC 5121
201.211174,-30.306984,NGC 5124
201.215758,36.37784,NGC 5141
201.224091,-30.333373,NGC 5126
201.255758,36.399507,NGC 5142
201.329506,-21.133359,NGC 5134
201.371177,-43.016724,NGC 5128
201.435758,-29.833095,NGC 5135
201.540759,35.934506,NGC 5149
201.582422,2.099734,NGC 5147
201.662839,2.313901,NGC 5148
201.725349,52.750079,NGC 5163
201.798268,55.485637,NGC 5164
201.903258,-29.562261,NGC 5150
201.978259,-29.618928,NGC 5152
202.04618,46.673129,NGC 5169
202.069089,2.983069,NGC 5159
202.107014,46.592573,NGC 5173
202.184098,-48.916731,NGC 5156
202.27534,11.266693,NGC 5162
202.309093,-33.175044,NGC 5161
202.331174,17.051702,NGC 5172
202.32534,11.733361,NGC 5171
202.362007,16.825035,NGC 5180
202.35034,11.616694,NGC 5178
202.402022,58.417861,NGC 5204
202.454508,-17.96641,NGC 5170
202.472431,47.196741,NGC 5194
202.494931,47.272574,NGC 5195
202.507841,13.416419,NGC 5185
202.525757,-1.719717,NGC 5183
202.548265,46.671185,NGC 5198
202.660341,18.133926,NGC 5190
202.716174,-1.779161,NGC 5192
202.973678,-33.235322,NGC 5193
203.033279,62.701197,NGC 5216
203.046196,62.767864,NGC 5218
203.056591,-8.78695,NGC 5203
203.058675,13.887808,NGC 5207
203.117008,7.316965,NGC 5208
203.202014,41.873124,NGC 5214
203.334103,51.490911,NGC 5225
203.433268,-48.151175,NGC 5206
203.512851,47.91563,NGC 5229
203.525343,17.858925,NGC 5217
203.606179,34.691726,NGC 5223
203.678687,51.613967,NGC 5238
203.850397,75.033425,NGC 5262
203.884093,13.67503,NGC 5230
203.985347,-33.453377,NGC 5220
204.063681,38.344231,NGC 5243
204.16701,-8.402227,NGC 5241
204.251596,-29.867816,NGC 5236
204.374938,-49.837843,NGC 5234
204.38326,8.885578,NGC 5248
204.407011,15.9717,NGC 5249
204.515345,-17.882243,NGC 5247
204.57327,48.277852,NGC 5256
204.675353,-45.855616,NGC 5219
204.907428,-11.493621,NGC 5254
204.971178,0.841399,NGC 5257
204.98243,28.399496,NGC 5263
204.983265,-31.644763,NGC 5253
204.992011,0.833065,NGC 5258
205.27163,67.673977,NGC 5283
205.404515,-29.913927,NGC 5264
205.413695,55.670081,NGC 5279
205.53535,35.653394,NGC 5273
205.593267,35.625894,NGC 5276
205.575348,29.800053,NGC 5275
205.660349,29.954498,NGC 5277
205.700349,29.850053,NGC 5280
205.75744,-48.170063,NGC 5266
205.825349,30.06672,NGC 5282
206.289104,41.503123,NGC 5289
206.330354,41.715345,NGC 5290
206.550393,70.333422,NGC 5314
206.579106,43.852292,NGC 5296
206.601189,43.873681,NGC 5297
206.601607,46.108405,NGC 5301
206.720765,16.273089,NGC 5293
206.752872,60.974806,NGC 5308
206.851184,-30.407539,NGC 5291
206.915768,-30.940873,NGC 5292
206.936604,38.305063,NGC 5303
206.982854,37.826174,NGC 5305
207.047851,-30.451983,NGC 5298
207.067014,3.951404,NGC 5300
207.206602,-30.511706,NGC 5302
207.315373,60.191472,NGC 5322
207.436606,39.986176,NGC 5313
207.507436,-30.577817,NGC 5304
207.585773,41.3684,NGC 5320
207.712023,39.574787,NGC 5326
208.019099,-2.204717,NGC 5327
208.024933,-6.058334,NGC 5324
208.032017,16.970312,NGC 5332
208.039099,2.328623,NGC 5329
208.045775,43.242846,NGC 5336
208.224103,-28.487814,NGC 5328
208.227849,-1.11416,NGC 5334
208.249103,-28.46948,NGC 5330
208.327855,33.492279,NGC 5347
208.340358,40.363399,NGC 5350
208.361191,40.30451,NGC 5354
208.362024,40.284232,NGC 5353
208.36744,37.914507,NGC 5351
208.441608,40.338121,NGC 5355
208.538711,60.678139,NGC 5370
208.548683,5.226683,NGC 5348
208.602031,-48.512007,NGC 5333
208.607121,78.221202,NGC 5452
208.624119,54.33119,NGC 5368
208.723692,41.314233,NGC 5362
208.74535,5.334461,NGC 5356
208.820377,59.508971,NGC 5376
208.895794,59.743694,NGC 5379
208.913267,4.983627,NGC 5360
208.919526,40.462287,NGC 5371
208.998272,-30.34115,NGC 5357
209.029934,5.255295,NGC 5363
209.031628,59.743971,NGC 5389
209.050351,5.015294,NGC 5364
209.070364,47.238128,NGC 5377
209.104517,-0.248047,NGC 5366
209.211192,37.800062,NGC 5378
209.237025,37.609506,NGC 5380
209.272444,41.845622,NGC 5383
209.350422,73.583422,NGC 5412
209.375351,6.097796,NGC 5374
209.564102,6.257518,NGC 5382
209.550379,59.800082,NGC 5402
209.601602,6.07224,NGC 5387
209.641192,37.455062,NGC 5394
209.659942,37.425617,NGC 5395
209.854519,-3.208608,NGC 5392
209.882025,34.773669,NGC 5399
209.932026,36.238116,NGC 5401
209.963693,38.182562,NGC 5403
210.086611,38.915063,NGC 5406
210.155352,-2.858052,NGC 5400
210.175791,55.165912,NGC 5422
210.190797,59.328415,NGC 5430
210.202867,48.442573,NGC 5425
210.210361,39.156174,NGC 5407
210.292859,-33.944488,NGC 5397
210.339942,-33.06282,NGC 5398
210.423275,33.826446,NGC 5421
210.475353,8.933356,NGC 5411
210.54996,55.815635,NGC 5443
210.704937,9.341967,NGC 5469
210.710786,49.173684,NGC 5448
210.734937,9.420579,NGC 5424
210.753277,34.756447,NGC 5440
210.750354,9.36669,NGC 5431
210.802458,54.348689,NGC 5457
210.85286,35.132281,NGC 5444
210.85452,-6.069445,NGC 5426
210.859104,-6.03139,NGC 5427
210.881194,35.025336,NGC 5445
210.911193,-33.978099,NGC 5419
210.900354,9.56669,NGC 5436
211.182043,54.8923,NGC 5473
211.188688,14.383364,NGC 5454
211.259125,53.663133,NGC 5474
211.302878,55.743134,NGC 5475
211.388293,54.462022,NGC 5477
211.589123,50.727574,NGC 5480
211.645772,-5.453611,NGC 5468
211.673706,50.726185,NGC 5481
211.698295,55.028967,NGC 5484
211.729522,-5.461389,NGC 5472
211.77036,-30.015871,NGC 5464
211.798295,55.0023,NGC 5485
211.857462,55.103411,NGC 5486
212.036189,-1.701661,NGC 5478
212.489524,17.545868,NGC 5490
212.56079,48.546739,NGC 5500
212.605785,-43.32561,NGC 5483
212.73994,6.365296,NGC 5491
212.75036,25.683379,NGC 5498
212.873273,-5.044444,NGC 5493
212.907857,-1.157771,NGC 5496
213.004539,-46.089502,NGC 5489
213.066192,15.84281,NGC 5504
213.097028,-27.107533,NGC 5495
213.100779,-30.644204,NGC 5494
213.10036,24.633378,NGC 5508
213.133275,13.305029,NGC 5505
213.150363,30.833386,NGC 5512
213.312441,-3.207496,NGC 5506
213.333691,-3.149441,NGC 5507
213.406609,-17.985019,NGC 5510
213.412024,7.658631,NGC 5514
213.474138,57.772579,NGC 5526
213.709109,15.146976,NGC 5522
213.715778,25.317823,NGC 5523
213.89245,36.226725,NGC 5529
213.912859,14.283919,NGC 5525
214.03245,35.345058,NGC 5533
214.220359,10.806691,NGC 5532
214.260784,36.572559,NGC 5544
214.273284,36.57617,NGC 5545
214.418693,-7.417503,NGC 5534
214.50078,25.136712,NGC 5548
214.538693,7.563075,NGC 5546
214.609535,36.493948,NGC 5557
214.600363,26.28338,NGC 5553
214.613706,-43.388665,NGC 5530
214.864605,71.586752,NGC 5607
214.952057,56.730355,NGC 5585
215.02036,3.992792,NGC 5560
215.085777,3.93307,NGC 5566
215.110785,35.188946,NGC 5579
215.13411,3.982515,NGC 5569
215.142449,-29.24198,NGC 5556
215.181621,39.693118,NGC 5582
215.23536,3.23918,NGC 5574
215.26786,3.270569,NGC 5576
215.305777,3.435847,NGC 5577
215.421612,13.231417,NGC 5583
215.546612,13.918918,NGC 5587
215.577882,50.502572,NGC 5602
215.599944,-0.386659,NGC 5584
215.618289,40.321174,NGC 5598
215.622037,37.121448,NGC 5596
215.643695,13.717529,NGC 5591
215.824124,41.775897,NGC 5608
215.957029,14.638086,NGC 5600
215.979534,-28.68809,NGC 5592
216.025786,34.893112,NGC 5613
216.034536,34.857556,NGC 5614
216.056197,-16.723072,NGC 5595
216.114947,-16.762795,NGC 5597
216.179112,-3.212496,NGC 5604
216.28203,-13.163067,NGC 5605
216.552465,48.563403,NGC 5622
216.639561,56.58341,NGC 5631
216.653303,51.584795,NGC 5624
216.799946,-2.263328,NGC 5618
216.825363,4.802793,NGC 5619
216.870797,46.147012,NGC 5633
216.899959,41.257563,NGC 5630
217.069117,25.848934,NGC 5629
217.108698,17.925312,NGC 5628
217.125364,11.366692,NGC 5627
217.132868,27.409214,NGC 5635
217.308286,30.026717,NGC 5642
217.321202,28.822271,NGC 5641
217.41328,3.266124,NGC 5636
217.419114,3.234458,NGC 5638
217.454969,49.622848,NGC 5660
217.543704,31.215052,NGC 5653
217.598736,59.470911,NGC 5667
217.604956,35.320056,NGC 5656
217.608698,11.927526,NGC 5644
217.650365,11.866693,NGC 5647
217.664114,7.275853,NGC 5645
217.682453,29.18116,NGC 5657
217.777035,25.355044,NGC 5659
217.879137,49.959793,NGC 5673
218.022484,57.92341,NGC 5678
218.106615,8.081409,NGC 5665
218.161205,31.670607,NGC 5672
218.172881,-44.173386,NGC 5643
218.182449,9.890579,NGC 5669
218.19622,49.45757,NGC 5676
218.354115,4.450571,NGC 5668
218.509283,-78.388415,NGC 5612
218.68872,48.671736,NGC 5682
218.71872,48.662014,NGC 5683
218.722479,54.476185,NGC 5687
218.874138,48.743125,NGC 5689
218.957876,36.543113,NGC 5684
219.049971,48.586736,NGC 5693
219.134131,41.685618,NGC 5697
219.237464,41.829507,NGC 5696
219.312878,38.45617,NGC 5698
219.378309,51.563127,NGC 5707
219.422867,2.288067,NGC 5690
219.474117,-0.397214,NGC 5691
219.55122,46.637567,NGC 5714
219.56913,40.458394,NGC 5708
219.575783,3.410013,NGC 5692
219.600392,50.85007,NGC 5720
219.710791,30.443383,NGC 5709
219.797034,5.36585,NGC 5701
219.819537,20.043092,NGC 5710
219.843287,19.98837,NGC 5711
219.958284,-0.718048,NGC 5705
220.048701,-0.290547,NGC 5713
220.109543,33.986443,NGC 5727
220.163713,38.639503,NGC 5732
220.237034,-0.31777,NGC 5719
220.273703,-17.477239,NGC 5716
220.600787,-17.25335,NGC 5728
220.622884,41.842562,NGC 5739
220.693702,-0.350825,NGC 5733
220.734538,-18.443629,NGC 5726
220.800788,18.880035,NGC 5737
220.984538,-18.483074,NGC 5744
221.102869,1.679455,NGC 5740
221.235369,1.954456,NGC 5746
221.289539,-20.870299,NGC 5734
221.547453,-0.221936,NGC 5750
221.891205,-14.853902,NGC 5756
221.928289,18.501145,NGC 5760
221.942456,-19.080019,NGC 5757
222.178288,12.456693,NGC 5762
222.284957,-20.377243,NGC 5761
222.826667,58.976463,NGC 5777
222.914553,40.59867,NGC 5772
223.033705,-2.528606,NGC 5768
223.129129,29.80727,NGC 5773
223.368736,52.077013,NGC 5783
223.429539,3.581958,NGC 5774
223.490789,3.544458,NGC 5775
223.512576,73.131191,NGC 5819
223.56664,42.558394,NGC 5784
223.814974,42.506727,NGC 5787
223.973317,49.726456,NGC 5805
224.099567,49.695622,NGC 5797
224.375374,8.283353,NGC 5790
224.410381,29.968658,NGC 5798
224.43965,71.682023,NGC 5832
224.595374,-1.089993,NGC 5792
224.667493,53.886181,NGC 5820
224.692044,-19.267518,NGC 5791
224.736642,-42.012547,NGC 5786
224.72541,53.916736,NGC 5821
224.850793,-16.624181,NGC 5796
224.85371,-16.693348,NGC 5793
224.875507,73.883412,NGC 5836
225.002875,1.891122,NGC 5806
225.114958,1.622789,NGC 5811
225.218293,-14.165844,NGC 5809
225.297042,1.702233,NGC 5813
225.67663,23.332261,NGC 5829
226.030376,1.220844,NGC 5831
226.36121,2.100289,NGC 5838
226.367043,1.635011,NGC 5839
226.400917,-72.432572,NGC 5799
226.505377,1.634733,NGC 5845
226.626252,55.762847,NGC 5866
226.639979,42.641448,NGC 5860
226.675418,55.466736,NGC 5870
226.725378,12.850026,NGC 5851
226.783294,1.5464,NGC 5850
226.86538,19.599479,NGC 5857
226.86664,-36.328928,NGC 5843
226.89788,19.582534,NGC 5859
226.951211,2.569179,NGC 5854
226.96875,54.753402,NGC 5874
227.205379,-11.207784,NGC 5858
227.303329,52.529511,NGC 5875
227.317045,-11.321396,NGC 5861
227.385,54.507846,NGC 5876
227.391211,3.053068,NGC 5864
227.44709,57.001736,NGC 5879
227.9221,59.807015,NGC 5894
227.976345,-72.858682,NGC 5833
228.279981,41.264779,NGC 5888
228.315814,41.328112,NGC 5889
228.393732,41.958946,NGC 5893
228.441214,-14.270844,NGC 5878
228.764566,42.049502,NGC 5899
228.767464,-10.086394,NGC 5885
228.769983,42.210613,NGC 5900
228.84709,55.518123,NGC 5905
228.974592,56.329512,NGC 5907
229.181673,55.411178,NGC 5908
229.462467,-17.59057,NGC 5890
229.555803,-24.096967,NGC 5898
229.651636,-24.068356,NGC 5903
230.232048,-2.577773,NGC 5913
230.309985,41.726167,NGC 5923
230.375382,7.716685,NGC 5919
230.3883,-13.092231,NGC 5915
230.4083,-13.169731,NGC 5916
230.450382,7.700018,NGC 5920
230.485382,5.069737,NGC 5921
230.475392,31.216712,NGC 5924
231.523737,41.671444,NGC 5929
231.53332,41.677555,NGC 5930
232.002965,64.765069,NGC 5949
232.052073,42.930333,NGC 5934
232.434156,42.778389,NGC 5943
232.439157,42.920611,NGC 5945
232.505803,12.99058,NGC 5936
232.653323,42.716999,NGC 5947
232.693301,-2.829439,NGC 5937
232.878321,40.430053,NGC 5950
232.904969,7.311962,NGC 5942
233.429971,15.007527,NGC 5951
233.509187,56.686175,NGC 5965
233.635388,15.195027,NGC 5953
233.645805,15.20336,NGC 5954
233.743721,11.750856,NGC 5956
233.847054,12.048912,NGC 5957
233.900437,56.483397,NGC 5971
234.108818,-66.85895,NGC 5938
234.132472,16.608917,NGC 5962
234.201697,59.397843,NGC 5976
234.401637,5.97446,NGC 5964
234.472948,59.392842,NGC 5981
234.625805,12.185856,NGC 5970
234.667948,59.356175,NGC 5982
234.70039,17.033362,NGC 5972
234.760398,31.759211,NGC 5974
234.907949,59.332564,NGC 5985
234.987481,-30.553083,NGC 5968
234.992945,58.082286,NGC 5987
235.100391,17.116695,NGC 5977
235.386285,59.755342,NGC 5989
235.675389,8.233352,NGC 5983
235.722057,14.232525,NGC 5984
236.091243,41.09394,NGC 5992
236.11791,41.119773,NGC 5993
236.14164,10.293632,NGC 5988
236.723726,17.873362,NGC 5996
236.942066,28.640317,NGC 6001
237.068511,-75.67284,NGC 5967
237.856719,62.310062,NGC 6015
238.347476,11.9603,NGC 6007
238.863184,78.998399,NGC 6068
238.9754,26.966704,NGC 6016
239.285398,22.404199,NGC 6020
239.314143,5.998349,NGC 6017
239.380116,70.690341,NGC 6048
239.449146,16.282804,NGC 6022
239.800815,20.746419,NGC 6027
240.755399,20.955308,NGC 6032
241.107895,-2.138049,NGC 6033
241.110398,17.743916,NGC 6040
241.147065,17.719471,NGC 6041
241.165815,17.701138,NGC 6042
241.225401,23.9167,NGC 6051
241.249148,17.869749,NGC 6044
241.282065,17.756138,NGC 6045
241.287065,17.72836,NGC 6047
241.304983,20.543919,NGC 6052
241.348732,17.758916,NGC 6050
241.381232,17.963916,NGC 6056
241.387065,18.15975,NGC 6055
241.468317,21.484753,NGC 6060
241.567899,18.24975,NGC 6061
241.650562,72.500061,NGC 6094
241.807063,7.97835,NGC 6063
242.494979,0.709454,NGC 6070
242.775405,26.933368,NGC 6077
242.800058,61.26839,NGC 6095
242.918777,52.455886,NGC 6090
243.237481,9.867796,NGC 6081
243.901241,28.15698,NGC 6102
244.127498,35.706985,NGC 6104
244.289581,34.878929,NGC 6107
244.419581,35.004207,NGC 6109
244.697482,7.41196,NGC 6106
244.800048,57.98422,NGC 6128
244.827917,37.095597,NGC 6117
244.887547,57.613664,NGC 6130
244.949168,37.773653,NGC 6120
245.238421,65.391722,NGC 6140
245.365834,36.375596,NGC 6126
245.427122,55.086718,NGC 6143
245.453732,-2.282771,NGC 6118
245.761253,37.922541,NGC 6137
245.838335,37.258374,NGC 6142
246.293758,40.893932,NGC 6146
246.378775,49.839214,NGC 6154
246.458757,40.488653,NGC 6150
246.535439,48.366158,NGC 6155
246.850405,19.58336,NGC 6149
246.856261,42.679488,NGC 6159
246.921673,39.383375,NGC 6158
246.922092,40.926987,NGC 6160
247.086665,32.81087,NGC 6161
247.160424,39.551152,NGC 6166
247.37546,55.500049,NGC 6182
247.437509,40.814486,NGC 6173
247.662085,35.056427,NGC 6177
248.08749,19.825026,NGC 6181
248.140927,82.538109,NGC 6251
248.168206,78.19922,NGC 6217
248.608741,21.541694,NGC 6186
249.125425,39.016706,NGC 6195
250.03631,58.617825,NGC 6206
250.36839,57.784769,NGC 6211
250.425135,-69.373099,NGC 6183
250.768757,36.833092,NGC 6207
250.769659,61.576992,NGC 6223
250.835983,70.631438,NGC 6232
251.594315,70.355604,NGC 6248
251.806238,-0.275825,NGC 6220
252.000414,26.200029,NGC 6228
252.050405,6.300014,NGC 6224
252.075405,6.21668,NGC 6225
252.473385,55.54421,NGC 6246
252.523352,42.740038,NGC 6239
252.777567,-58.993369,NGC 6215
253.100413,23.333359,NGC 6243
253.195069,-59.216424,NGC 6221
253.245823,2.402511,NGC 6240
253.695843,36.502811,NGC 6255
253.891341,63.242266,NGC 6275
254.125418,27.983362,NGC 6261
254.175418,27.816695,NGC 6263
254.375418,27.833361,NGC 6265
254.494168,27.855306,NGC 6269
254.535831,22.985025,NGC 6267
254.725418,27.916695,NGC 6272
254.75628,47.23726,NGC 6279
255.209165,23.011414,NGC 6278
255.768831,61.045874,NGC 6292
255.90342,62.025319,NGC 6297
256.356911,75.407264,NGC 6324
256.907165,60.730317,NGC 6306
256.920081,60.751984,NGC 6307
256.992166,60.990595,NGC 6310
257.137522,42.338644,NGC 6301
257.187492,3.894734,NGC 6296
257.608106,72.306151,NGC 6340
257.99875,23.380579,NGC 6308
258.162084,23.270856,NGC 6314
258.192917,23.223912,NGC 6315
258.23252,40.266698,NGC 6320
258.325443,43.781699,NGC 6323
258.564193,43.684477,NGC 6329
258.76211,43.660032,NGC 6332
258.844651,57.412536,NGC 6338
259.247598,-62.819751,NGC 6300
259.278772,40.845864,NGC 6339
259.474258,61.780314,NGC 6359
259.669251,60.608925,NGC 6361
259.676273,41.695308,NGC 6350
259.978331,16.660574,NGC 6347
260.675511,62.166701,NGC 6365
261.115424,29.39058,NGC 6364
261.629346,71.093645,NGC 6395
261.823417,60.014199,NGC 6381
261.883756,26.474189,NGC 6372
262.119251,60.095032,NGC 6390
262.402767,75.705033,NGC 6412
262.575499,59.633365,NGC 6393
262.650413,6.266679,NGC 6378
262.9505,59.616698,NGC 6399
263.102913,7.060568,NGC 6384
263.1675,16.40335,NGC 6389
263.887174,60.814474,NGC 6411
263.975564,68.133364,NGC 6419
264.202699,72.09003,NGC 6434
264.697085,18.878628,NGC 6408
265.300507,60.450028,NGC 6436
265.681348,-61.691964,NGC 6398
265.70055,66.466695,NGC 6457
265.87767,-69.785022,NGC 6392
265.900424,25.483352,NGC 6427
266.025561,67.566694,NGC 6470
266.050561,67.600027,NGC 6472
266.225484,55.68336,NGC 6454
266.240926,-60.739463,NGC 6407
266.713754,20.759461,NGC 6442
267.158385,51.15808,NGC 6478
267.366009,70.144748,NGC 6503
267.448953,72.022803,NGC 6508
267.505932,61.531414,NGC 6491
267.575515,61.550025,NGC 6493
267.667919,17.538626,NGC 6467
267.954589,23.072239,NGC 6482
268.176679,29.838074,NGC 6487
268.700523,62.633357,NGC 6512
268.71167,18.327237,NGC 6495
268.953023,62.612245,NGC 6521
268.996253,18.34057,NGC 6500
269.016253,18.373904,NGC 6501
269.320541,64.937245,NGC 6536
269.354219,50.728355,NGC 6515
269.800489,56.216688,NGC 6532
269.854166,6.286677,NGC 6509
269.874698,-63.668625,NGC 6483
269.913432,61.360022,NGC 6542
270.031389,66.615299,NGC 6552
270.441671,19.734181,NGC 6527
270.700555,-66.429736,NGC 6492
271.054297,-65.409735,NGC 6502
271.450421,18.533347,NGC 6549
271.496671,18.58668,NGC 6548
271.955004,17.605291,NGC 6555
272.782086,14.093068,NGC 6570
272.96167,14.980568,NGC 6574
273.064701,-63.776398,NGC 6545
273.251826,68.35335,NGC 6621
273.461672,18.826679,NGC 6587
273.500518,61.316683,NGC 6617
274.640003,13.265289,NGC 6615
274.943592,74.570291,NGC 6643
275.661254,15.699178,NGC 6627
276.037315,73.183068,NGC 6654
276.084371,71.603068,NGC 6651
276.263762,27.534734,NGC 6632
276.283032,-63.247505,NGC 6614
276.905004,14.818622,NGC 6635
277.033354,34.30529,NGC 6640
277.412112,39.864456,NGC 6646
277.667658,67.988621,NGC 6667
278.1447,-63.291668,NGC 6630
278.291397,66.959454,NGC 6676
278.39128,40.049177,NGC 6663
278.480842,22.88751,NGC 6658
278.654592,22.911677,NGC 6660
278.710606,70.522508,NGC 6690
279.30051,59.616675,NGC 6687
279.36003,40.057232,NGC 6675
279.640844,25.377232,NGC 6674
279.803824,55.641119,NGC 6691
279.99503,39.981953,NGC 6685
280.803433,60.653895,NGC 6701
281.161902,-73.263054,NGC 6653
281.279693,-62.296664,NGC 6673
281.313761,25.513064,NGC 6697
281.519602,32.280841,NGC 6700
281.741292,45.706673,NGC 6702
281.829625,45.55084,NGC 6703
282.240132,-65.173885,NGC 6684
282.25463,47.657783,NGC 6711
282.642929,26.838063,NGC 6710
283.011332,-57.319716,NGC 6699
283.841317,-53.819159,NGC 6707
283.8984,-53.723881,NGC 6708
284.102144,52.376947,NGC 6732
284.214699,-63.166104,NGC 6706
285.367223,-66.110825,NGC 6718
285.782249,-68.587491,NGC 6719
285.915546,-64.894713,NGC 6722
286.27924,55.718888,NGC 6757
286.408038,63.933609,NGC 6762
286.545525,-62.196656,NGC 6733
286.807217,-65.462489,NGC 6734
286.87305,-65.428878,NGC 6736
286.890169,-68.910545,NGC 6730
286.952187,-61.368044,NGC 6739
287.070056,50.931666,NGC 6764
287.439704,-63.856099,NGC 6744
287.59219,-61.970266,NGC 6746
287.750652,73.399994,NGC 6786
287.847996,-57.048876,NGC 6753
287.857555,-50.641931,NGC 6754
288.468409,-56.309153,NGC 6758
289.595097,-60.500818,NGC 6769
289.666347,-60.54554,NGC 6771
290.238785,43.132775,NGC 6792
290.379267,61.145548,NGC 6796
290.713823,-55.773872,NGC 6780
290.988843,-59.922761,NGC 6782
291.016314,53.625827,NGC 6798
291.331369,-63.861371,NGC 6776
291.641383,-65.623315,NGC 6784
291.707986,-54.951093,NGC 6788
291.900483,54.366659,NGC 6801
293.067989,-55.908313,NGC 6799
294.19169,-37.554425,NGC 6805
295.67,-10.323599,NGC 6814
295.893,-58.655809,NGC 6810
295.921738,56.110819,NGC 6824
296.100415,-6.833878,NGC 6821
296.241668,-14.803041,NGC 6822
296.350484,-55.34692,NGC 6812
298.638333,-12.567486,NGC 6835
298.668749,-12.688041,NGC 6836
299.455429,-31.8097,NGC 6841
300.150546,66.216643,NGC 6869
300.236288,-47.083861,NGC 6845
300.696317,-56.088303,NGC 6848
300.710954,-65.230247,NGC 6844
300.875062,-54.845803,NGC 6850
300.890458,-48.28386,NGC 6851
301.412976,-54.376914,NGC 6854
301.708817,-56.390802,NGC 6855
301.830457,-48.36997,NGC 6861
302.193007,-61.098856,NGC 6860
302.227984,-56.393579,NGC 6862
302.474623,-48.379136,NGC 6868
302.544206,-48.287192,NGC 6870
302.622143,-54.783579,NGC 6867
303.302117,-46.160525,NGC 6875
303.471697,-44.526358,NGC 6878
304.234339,-70.767741,NGC 6872
304.57503,-44.806913,NGC 6890
304.585173,-70.857741,NGC 6876
304.655173,-70.854407,NGC 6877
304.721305,-53.956632,NGC 6889
304.874339,-70.859962,NGC 6880
305.206704,-48.239411,NGC 6893
305.892493,6.443893,NGC 6906
306.090875,-50.432742,NGC 6899
306.116276,-43.652467,NGC 6902
306.277918,-24.808309,NGC 6907
306.911699,-47.026076,NGC 6909
306.942492,-3.077211,NGC 6915
307.121251,25.723324,NGC 6921
307.470825,-2.18999,NGC 6922
307.696283,-47.471353,NGC 6918
307.907109,-44.217187,NGC 6919
307.911256,-30.833582,NGC 6923
308.159159,9.915835,NGC 6927
308.207493,9.929168,NGC 6928
308.246243,9.875001,NGC 6930
308.276241,-2.028045,NGC 6926
308.341241,-2.038045,NGC 6929
308.587506,-31.980526,NGC 6925
308.71716,60.154134,NGC 6946
308.775521,64.799965,NGC 6949
308.98625,-25.279418,NGC 6936
309.313864,66.106075,NGC 6951
309.582126,-52.109405,NGC 6935
309.599158,6.996948,NGC 6944
309.69046,-52.143849,NGC 6937
310.315422,-32.488024,NGC 6947
310.535618,-73.619954,NGC 6932
310.873379,-53.357736,NGC 6948
310.986634,-80.000787,NGC 6920
311.011656,3.209728,NGC 6954
311.138051,-68.747176,NGC 6943
311.829572,0.321397,NGC 6962
311.834155,0.482231,NGC 6963
311.850405,0.300564,NGC 6964
311.892905,0.411675,NGC 6967
312.112489,7.739169,NGC 6969
312.495822,9.899445,NGC 6972
313.109155,-5.772209,NGC 6975
313.124571,-5.746653,NGC 6977
313.147488,-5.71082,NGC 6978
314.476702,-51.869677,NGC 6984
314.986297,-55.561341,NGC 6990
315.404996,-28.031357,NGC 6998
315.496246,-28.059412,NGC 6999
315.888747,29.89637,NGC 7013
316.16582,-12.338036,NGC 7010
316.365868,-52.551619,NGC 7007
316.691683,-44.813845,NGC 7012
316.969604,-47.177732,NGC 7014
317.396275,-49.303286,NGC 7022
317.40457,15.126661,NGC 7033
317.807905,-20.486639,NGC 7030
317.834665,-64.025224,NGC 7021
317.968774,-49.28273,NGC 7029
318.3004,8.85,NGC 7040
318.732482,2.835284,NGC 7046
318.783768,-47.22023,NGC 7038
318.846778,-68.288833,NGC 7032
319.112899,-0.827768,NGC 7047
319.13627,-48.364118,NGC 7041
319.638323,26.448593,NGC 7052
319.751686,-48.56384,NGC 7049
319.964565,-8.783316,NGC 7051
321.472922,-42.409953,NGC 7060
321.67623,-6.99554,NGC 7065
321.840052,-60.01411,NGC 7059
321.862934,-49.063837,NGC 7061
322.024979,-1.647767,NGC 7069
322.260442,-52.766057,NGC 7064
322.507487,26.718036,NGC 7080
322.655838,-43.153007,NGC 7072
322.845811,2.492228,NGC 7081
323.64,-40.816897,NGC 7087
323.940067,-63.904662,NGC 7083
324.119611,-54.557443,NGC 7090
324.935393,6.286113,NGC 7102
324.962481,-22.473023,NGC 7103
325.05625,-42.539672,NGC 7095
325.33298,-63.910493,NGC 7096
325.49249,-34.444956,NGC 7109
325.549989,-34.161345,NGC 7110
325.612086,-44.793003,NGC 7107
325.655019,-52.699665,NGC 7106
325.912065,-25.352186,NGC 7115
326.219974,-3.620265,NGC 7121
326.541675,-48.353833,NGC 7118
326.567921,-46.515501,NGC 7119
327.024178,-50.564109,NGC 7124
327.054979,22.161372,NGC 7137
327.084988,-34.949677,NGC 7130
327.254975,12.511105,NGC 7138
327.318376,-60.711881,NGC 7125
327.325459,-60.608548,NGC 7126
327.432487,-34.878288,NGC 7135
327.695936,-70.334378,NGC 7123
327.948306,3.016394,NGC 7146
327.993722,3.071116,NGC 7147
328.049139,3.30056,NGC 7149
328.063773,-55.569661,NGC 7140
328.179172,-48.254388,NGC 7144
328.334587,-47.882443,NGC 7145
328.638721,2.943894,NGC 7156
328.766259,-50.65633,NGC 7151
328.838735,-34.814398,NGC 7154
329.040839,-49.520497,NGC 7155
329.833731,-31.883567,NGC 7163
330.134559,-24.626074,NGC 7167
330.174139,17.738042,NGC 7177
330.258721,-13.26942,NGC 7171
330.465803,-2.196655,NGC 7182
330.507064,-31.868566,NGC 7172
330.528314,-31.991622,NGC 7174
330.530424,-51.741883,NGC 7168
