name,ra,dec
PSRJ0653+8051,103.31287,80.86673
PSRJ0656-2228,104.12586,-22.47376
PSRJ0656-5449,104.20413,-54.82081
PSRJ0658+0022,104.56337,0.37647
PSRJ0659+1414,104.95056,14.23931
PSRJ0700+6418,105.15751,64.30311
PSRJ0702-4956,105.66375,-49.94283
PSRJ0709-5923,107.38555,-59.39878
PSRJ0711+0931,107.90075,9.52361
PSRJ0711-6830,107.97579,-68.51317
PSRJ0719-2545,109.78075,-25.75006
PSRJ0720-3125,110.10401,-31.43058
PSRJ0721-2038,110.42877,-20.63529
PSRJ0725-1635,111.25168,-16.59606
PSRJ0726-2612,111.53383,-26.21058
PSRJ0729-1448,112.31854,-14.81022
PSRJ0729-1836,112.3848,-18.61187
PSRJ0733-2345,113.3525,-23.76561
PSRJ0734-1559,113.5,-15.98333
PSRJ0735-62,113.84167,-62.96667
PSRJ0737-2202,114.43363,-22.03481
PSRJ0737-3039A,114.46354,-30.66131
PSRJ0737-3039B,114.46354,-30.66131
PSRJ0737+69,114.25,69.23333
PSRJ0738-4042,114.6347,-40.71137
PSRJ0740+41,115.25,41.06667
PSRJ0742-2822,115.70441,-28.37882
PSRJ0742+66,115.5,66.33333
PSRJ0745-5353,116.25958,-53.85611
PSRJ0746-4529,116.74799,-45.49074
PSRJ0746+66,116.5,66.6
PSRJ0749-4247,117.45698,-42.79504
PSRJ0750+57,117.5,57.0
PSRJ0751+1807,117.78815,18.12739
PSRJ0754+3231,118.66953,32.53228
PSRJ0758-1528,119.62113,-15.46909
PSRJ0804-3647,121.0925,-36.79319
PSRJ0806+08,121.52083,8.28333
PSRJ0806-4123,121.5975,-41.37525
PSRJ0807-5421,121.9466,-54.35735
PSRJ0808-3937,122.04846,-39.63136
PSRJ0809-4753,122.43287,-47.89865
PSRJ0812-3905,123.06167,-39.09692
PSRJ0814+7429,123.74792,74.48492
PSRJ0815+0939,123.78657,9.66408
PSRJ0818-3049,124.70542,-30.82528
PSRJ0818-3232,124.60806,-32.54181
PSRJ0820-1350,125.10992,-13.84885
PSRJ0820-3826,125.24972,-38.44524
PSRJ0820-3921,125.20462,-39.36547
PSRJ0820-4114,125.06437,-41.24344
PSRJ0821-4221,125.43598,-42.35707
PSRJ0821-4300,125.48902,-43.00474
PSRJ0823+0159,125.7907,1.98678
PSRJ0824+00,126.06667,0.45
PSRJ0826+2637,126.7141,26.62327
PSRJ0828-3417,127.06927,-34.28529
PSRJ0831-4406,127.88512,-44.10331
PSRJ0834-4159,128.56792,-41.9975
PSRJ0834-60,128.70833,-60.58333
PSRJ0835-3707,128.76283,-37.13097
PSRJ0835-42,128.90417,-42.54361
PSRJ0835-4510,128.83588,-45.17635
PSRJ0837+0610,129.27351,6.17071
PSRJ0837-24,129.43333,-24.79667
PSRJ0837-4135,129.33826,-41.58732
PSRJ0838-2621,129.57834,-26.35821
PSRJ0838-3947,129.62833,-39.78944
