SRC_NAME,RAJ2000,DECJ2000,IAUNAME
WIBRaLS2_J103550.28-101104.0,158.9595336,-10.1844565,1eRASS J103550.2-101105
WIBRaLS2_J044200.87-355855.1,70.5036605,-35.9819757,1eRASS J044200.9-355854
WIBRaLS2_J023839.18-121128.4,39.6632891,-12.1912441,1eRASS J023839.0-121128
WIBRaLS2_J030650.74-233504.5,46.7114316,-23.584605,1eRASS J030650.7-233504
WIBRaLS2_J040840.00-202030.2,62.1667032,-20.3417229,1eRASS J040840.1-202030
WIBRaLS2_J110736.76+090114.1,166.9031944,9.020595,1eRASS J110736.7+090114
WIBRaLS2_J073714.61-382839.3,114.3108811,-38.4776064,1eRASS J073714.8-382839
WIBRaLS2_J090625.02-233803.9,136.6042703,-23.6344374,1eRASS J090625.0-233757
WIBRaLS2_J134401.28-092443.4,206.0053608,-9.4120657,1eRASS J134401.3-092441
WIBRaLS2_J110310.55-331100.8,165.7939727,-33.1835721,1eRASS J110310.4-331059
WIBRaLS2_J110828.50-123121.1,167.1187684,-12.5225298,1eRASS J110828.8-123122
WIBRaLS2_J140753.50-081954.0,211.9729169,-8.3316696,1eRASS J140753.5-081952
WIBRaLS2_J025205.03-335740.1,43.020971,-33.9611601,1eRASS J025205.1-335741
WIBRaLS2_J140859.78-204525.0,212.2490926,-20.7569653,1eRASS J140859.8-204523
WIBRaLS2_J125521.29+073452.1,193.8387313,7.5811468,1eRASS J125520.8+073452
WIBRaLS2_J050455.29-272311.3,76.2303852,-27.3864773,1eRASS J050455.5-272311
WIBRaLS2_J144303.32-293726.5,220.7638463,-29.6240513,1eRASS J144303.3-293722
WIBRaLS2_J000434.22-400035.1,1.1426222,-40.0097747,1eRASS J000434.0-400038
WIBRaLS2_J151150.40-324257.8,227.9600046,-32.716058,1eRASS J151150.4-324259
WIBRaLS2_J030708.21-303727.8,46.7842276,-30.6244014,1eRASS J030708.2-303725
WIBRaLS2_J042927.22+074730.0,67.3634523,7.7916816,1eRASS J042927.1+074733
WIBRaLS2_J055137.13-381711.1,87.9047482,-38.2864177,1eRASS J055137.0-381710
WIBRaLS2_J050328.90-102500.6,75.8704171,-10.4168392,1eRASS J050328.8-102459
WIBRaLS2_J081744.28-122741.7,124.4345191,-12.4616028,1eRASS J081744.5-122742
WIBRaLS2_J140735.95-063510.6,211.8998281,-6.5862805,1eRASS J140735.8-063509
WIBRaLS2_J133648.92+154934.6,204.2038629,15.8263009,1eRASS J133648.8+154934
WIBRaLS2_J150209.40-220609.6,225.5391672,-22.1026802,1eRASS J150209.4-220609
WIBRaLS2_J132006.37-170705.3,200.0265695,-17.1181419,1eRASS J132006.5-170703
WIBRaLS2_J054916.14+111221.0,87.3172582,11.2058493,1eRASS J054916.5+111225
WIBRaLS2_J115313.55-371406.6,178.3064596,-37.2351707,1eRASS J115313.8-371406
WIBRaLS2_J110717.19-052500.5,166.8216525,-5.4168273,1eRASS J110717.3-052503
WIBRaLS2_J124320.04-252853.8,190.8335037,-25.4816165,1eRASS J124320.0-252855
WIBRaLS2_J150730.33-103948.3,226.8763834,-10.6634238,1eRASS J150730.6-103953
WIBRaLS2_J094817.07-265040.9,147.0711641,-26.8447146,1eRASS J094816.9-265043
WIBRaLS2_J141731.41+054544.3,214.3809001,5.7623245,1eRASS J141731.3+054547
WIBRaLS2_J152736.91-265122.4,231.903798,-26.8562403,1eRASS J152737.0-265121
WIBRaLS2_J142545.90+002242.7,216.4412733,0.3785418,1eRASS J142545.9+002243
WIBRaLS2_J150637.19-400756.9,226.6549888,-40.1324963,1eRASS J150637.4-400758
WIBRaLS2_J115123.38+084216.1,177.8474394,8.7044723,1eRASS J115123.2+084214
WIBRaLS2_J042621.01+054222.7,66.5875577,5.7063219,1eRASS J042620.9+054220
WIBRaLS2_J130912.05-205632.9,197.3002266,-20.9424849,1eRASS J130912.3-205629
WIBRaLS2_J033920.27-342231.6,54.8344585,-34.3754512,1eRASS J033920.1-342228
WIBRaLS2_J105454.97+061453.1,163.7290475,6.2481044,1eRASS J105454.6+061452
WIBRaLS2_J141435.56-352407.6,213.6481753,-35.40213,1eRASS J141435.8-352410
WIBRaLS2_J125228.95+142458.0,193.1206265,14.4161246,1eRASS J125228.9+142459
WIBRaLS2_J121324.99+190527.9,183.3541574,19.0910945,1eRASS J121325.2+190530
WIBRaLS2_J090526.03-110304.2,136.3584787,-11.0511712,1eRASS J090526.0-110302
WIBRaLS2_J165516.79-254728.1,253.8199899,-25.7911399,1eRASS J165516.9-254729
WIBRaLS2_J100222.93-273030.5,150.5955543,-27.5084867,1eRASS J100222.8-273032
WIBRaLS2_J123020.24-331418.7,187.5843445,-33.2385446,1eRASS J123020.0-331419
WIBRaLS2_J000550.07-341536.9,1.4586454,-34.2602515,1eRASS J000549.8-341539
WIBRaLS2_J100845.11+045659.8,152.1879688,4.9499575,1eRASS J100845.2+045657
WIBRaLS2_J114125.17-391414.2,175.3548991,-39.2372854,1eRASS J114125.1-391414
WIBRaLS2_J091001.03-271340.8,137.5043055,-27.2280229,1eRASS J091000.9-271341
WIBRaLS2_J063924.03-400453.6,99.8501579,-40.0815802,1eRASS J063924.0-400451
WIBRaLS2_J101750.85-305831.0,154.4619151,-30.975286,1eRASS J101750.9-305825
WIBRaLS2_J133007.69-205616.4,202.5320606,-20.9379165,1eRASS J133007.8-205616
WIBRaLS2_J112213.71-022914.0,170.5571515,-2.4872354,1eRASS J112213.6-022912
WIBRaLS2_J121134.57-080315.8,182.8940617,-8.0544102,1eRASS J121134.4-080313
WIBRaLS2_J062930.48-343957.5,97.3770227,-34.6659821,1eRASS J062930.2-343957
WIBRaLS2_J101515.64+015853.1,153.8152059,1.9814427,1eRASS J101515.5+015847
WIBRaLS2_J153403.78-122332.7,233.5157849,-12.3924201,1eRASS J153404.2-122330
WIBRaLS2_J134128.75-360512.4,205.3697921,-36.0867872,1eRASS J134128.9-360515
WIBRaLS2_J131345.77-085539.4,198.4407084,-8.927623,1eRASS J131345.9-085534
WIBRaLS2_J023708.07-302406.7,39.2836458,-30.401886,1eRASS J023707.7-302401
WIBRaLS2_J061239.33-220959.1,93.163894,-22.1664355,1eRASS J061239.2-220955
WIBRaLS2_J095451.87-242340.9,148.7161251,-24.3947187,1eRASS J095451.5-242340
WIBRaLS2_J054139.83-370650.7,85.4159679,-37.1141105,1eRASS J054139.6-370649
WIBRaLS2_J134133.72+090356.9,205.3905143,9.0658283,1eRASS J134133.7+090357
WIBRaLS2_J005929.33-382807.0,14.8722287,-38.4686278,1eRASS J005929.4-382808
WIBRaLS2_J091439.42+351204.7,138.6642781,35.2013084,1eRASS J091439.2+351200
WIBRaLS2_J130052.82-392655.5,195.2201149,-39.4487574,1eRASS J130053.3-392653
WIBRaLS2_J101458.67-353119.3,153.7444992,-35.5220528,1eRASS J101458.7-353119
WIBRaLS2_J105713.03+162219.3,164.304319,16.3720481,1eRASS J105712.9+162226
WIBRaLS2_J114048.08+332908.7,175.2003726,33.4857533,1eRASS J114048.1+332908
WIBRaLS2_J024502.65-401305.7,41.2610432,-40.2182542,1eRASS J024502.5-401309
WIBRaLS2_J122312.27-154406.6,185.8011462,-15.735179,1eRASS J122312.2-154406
WIBRaLS2_J113615.08-002314.2,174.0628564,-0.3872902,1eRASS J113614.9-002317
WIBRaLS2_J112914.09+095159.0,172.3087204,9.8664061,1eRASS J112914.0+095159
WIBRaLS2_J140409.52+064005.9,211.0397061,6.6683229,1eRASS J140409.4+064005
WIBRaLS2_J025817.87-233604.5,44.574473,-23.6012525,1eRASS J025817.7-233606
WIBRaLS2_J143037.82-114154.7,217.6576217,-11.6985302,1eRASS J143037.8-114153
WIBRaLS2_J122708.92+195751.8,186.7871923,19.9643974,1eRASS J122708.8+195749
WIBRaLS2_J055340.45-395753.2,88.4185799,-39.964784,1eRASS J055340.2-395753
WIBRaLS2_J102815.97+013006.6,157.0665628,1.5018393,1eRASS J102816.0+013002
WIBRaLS2_J124903.49-061047.2,192.2645725,-6.1797978,1eRASS J124903.4-061051
WIBRaLS2_J133845.78-304208.5,204.6907502,-30.7023625,1eRASS J133845.5-304205
WIBRaLS2_J063619.59-362931.0,99.0816446,-36.491967,1eRASS J063619.7-362933
WIBRaLS2_J011508.44-304701.9,18.7851721,-30.7838792,1eRASS J011508.5-304703
WIBRaLS2_J090600.00-324053.2,136.5000003,-32.6814589,1eRASS J090559.5-324057
WIBRaLS2_J134603.18-050306.3,206.5132839,-5.0517604,1eRASS J134603.3-050307
WIBRaLS2_J144531.47+000435.6,221.3811663,0.0765681,1eRASS J144531.8+000431
WIBRaLS2_J101937.95-213604.4,154.9081503,-21.6012449,1eRASS J101937.6-213604
WIBRaLS2_J114955.51-315545.1,177.4813117,-31.9292164,1eRASS J114955.6-315549
WIBRaLS2_J020931.38-275811.2,32.380764,-27.9697998,1eRASS J020931.4-275816
WIBRaLS2_J145021.05-241322.0,222.5877115,-24.222784,1eRASS J145021.2-241326
WIBRaLS2_J060059.09-254556.6,90.2462309,-25.7657308,1eRASS J060058.8-254553
WIBRaLS2_J024251.33-162036.0,40.7139049,-16.3433592,1eRASS J024251.4-162035
WIBRaLS2_J091805.27-181831.4,139.5219972,-18.3087451,1eRASS J091805.3-181832
WIBRaLS2_J012707.35-242842.4,21.78064,-24.4784586,1eRASS J012707.3-242839
WIBRaLS2_J132754.68+122309.2,201.9778577,12.3858898,1eRASS J132754.8+122312
WIBRaLS2_J140929.14-015717.5,212.3714248,-1.9548872,1eRASS J140929.1-015717
WIBRaLS2_J142235.88-015211.3,215.6495247,-1.8698235,1eRASS J142236.0-015216
WIBRaLS2_J040750.83-381220.7,61.9618269,-38.2057576,1eRASS J040751.2-381224
WIBRaLS2_J044825.98-342056.2,72.1082781,-34.3489535,1eRASS J044825.9-342054
WIBRaLS2_J034009.31-090719.1,55.038821,-9.1219751,1eRASS J034009.4-090720
WIBRaLS2_J130317.92-124733.9,195.8246766,-12.7927755,1eRASS J130317.6-124733
WIBRaLS2_J120925.92-250338.3,182.3580326,-25.0606576,1eRASS J120926.1-250338
WIBRaLS2_J013222.14-340703.6,23.0922787,-34.1176762,1eRASS J013221.8-340705
WIBRaLS2_J011222.37-281628.1,18.0932376,-28.2744781,1eRASS J011222.6-281630
WIBRaLS2_J094935.15+232931.3,147.3964782,23.4920323,1eRASS J094935.4+232928
WIBRaLS2_J064255.68-125718.9,100.7320106,-12.9552526,1eRASS J064256.0-125716
WIBRaLS2_J145055.03-031551.6,222.7292995,-3.2643591,1eRASS J145055.0-031550
WIBRaLS2_J024954.05-104427.9,42.4752495,-10.7410886,1eRASS J024954.0-104427
WIBRaLS2_J143623.66+061848.5,219.0986177,6.3134879,1eRASS J143623.7+061850
WIBRaLS2_J040328.05+032459.2,60.8668791,3.4164698,1eRASS J040327.9+032500
WIBRaLS2_J065836.44-331410.6,104.6518591,-33.2362923,1eRASS J065836.1-331412
WIBRaLS2_J103913.76-250930.2,159.8073449,-25.1584001,1eRASS J103913.9-250932
WIBRaLS2_J093140.85-343326.0,142.9202181,-34.5572243,1eRASS J093141.0-343326
WIBRaLS2_J155539.66-093846.2,238.9152689,-9.6461921,1eRASS J155539.6-093846
WIBRaLS2_J050842.78-350924.2,77.1782672,-35.1567374,1eRASS J050842.7-350926
WIBRaLS2_J032733.24-194919.0,51.8885201,-19.8219711,1eRASS J032733.3-194926
WIBRaLS2_J023540.41-132111.1,38.9183953,-13.3531049,1eRASS J023540.4-132110
WIBRaLS2_J010929.05-340517.9,17.3710687,-34.0883314,1eRASS J010929.1-340513
WIBRaLS2_J105239.26+313417.6,163.1635983,31.5715826,1eRASS J105239.3+313417
WIBRaLS2_J070140.38-375814.5,105.4182879,-37.9707014,1eRASS J070140.3-375816
WIBRaLS2_J103848.13+372924.6,159.7005579,37.4901677,1eRASS J103848.3+372924
WIBRaLS2_J035230.00-373803.7,58.1250361,-37.6343639,1eRASS J035230.4-373803
WIBRaLS2_J122018.37-024100.0,185.0765429,-2.6833544,1eRASS J122018.3-024058
WIBRaLS2_J044251.31+184335.1,70.7138119,18.7264287,1eRASS J044251.3+184335
WIBRaLS2_J065358.55-354447.0,103.4939872,-35.7464036,1eRASS J065358.7-354443
WIBRaLS2_J120816.32-224921.9,182.0680404,-22.8227605,1eRASS J120816.3-224920
WIBRaLS2_J040922.35-283859.5,62.3431381,-28.6498806,1eRASS J040922.2-283858
WIBRaLS2_J023623.39-350757.6,39.0974708,-35.1326869,1eRASS J023623.8-350754
WIBRaLS2_J014042.86-364227.7,25.1786012,-36.7077192,1eRASS J014042.5-364225
WIBRaLS2_J053514.22-382510.7,83.809255,-38.4196581,1eRASS J053514.2-382507
WIBRaLS2_J101611.67-221915.7,154.0486559,-22.3210324,1eRASS J101611.9-221917
WIBRaLS2_J053156.01-141727.0,82.98339,-14.2908497,1eRASS J053155.8-141726
WIBRaLS2_J032040.79-010127.8,50.1699973,-1.0243991,1eRASS J032040.8-010130
WIBRaLS2_J045524.21-053223.8,73.8508954,-5.5399556,1eRASS J045524.0-053227
WIBRaLS2_J032806.69-233000.1,52.0278812,-23.5000522,1eRASS J032806.7-232956
WIBRaLS2_J073053.39-340534.9,112.7224825,-34.0930333,1eRASS J073053.0-340537
WIBRaLS2_J044356.93-385104.0,70.9872274,-38.8511308,1eRASS J044356.6-385101
WIBRaLS2_J030647.21-241924.5,46.6967211,-24.3234852,1eRASS J030646.9-241930
WIBRaLS2_J033617.62-264418.1,54.0734431,-26.7383661,1eRASS J033617.5-264418
WIBRaLS2_J111145.94-260642.9,167.9414254,-26.1119259,1eRASS J111145.9-260643
WIBRaLS2_J062706.72-352915.2,96.778018,-35.4875798,1eRASS J062706.7-352915
WIBRaLS2_J142019.39-185605.9,215.0808108,-18.9349823,1eRASS J142019.6-185605
WIBRaLS2_J035405.91-232720.1,58.5246478,-23.455586,1eRASS J035405.8-232723
WIBRaLS2_J133654.44+171040.5,204.2268524,17.1779223,1eRASS J133654.6+171040
WIBRaLS2_J132253.29-120520.7,200.7220782,-12.0890914,1eRASS J132253.4-120520
WIBRaLS2_J093412.14-073642.9,143.5506231,-7.6119348,1eRASS J093411.8-073644
WIBRaLS2_J094205.31-230810.4,145.5221579,-23.1362287,1eRASS J094204.9-230808
WIBRaLS2_J143436.58-202501.0,218.652456,-20.4169709,1eRASS J143436.6-202501
WIBRaLS2_J101125.10-301641.3,152.8546119,-30.2781598,1eRASS J101125.2-301644
WIBRaLS2_J100237.27-301133.3,150.6552992,-30.1925995,1eRASS J100237.4-301133
WIBRaLS2_J145847.96-252343.4,224.6998422,-25.3953934,1eRASS J145847.9-252346
WIBRaLS2_J081735.07+223717.5,124.3961359,22.6215544,1eRASS J081735.2+223722
WIBRaLS2_J115421.97-371939.2,178.5915599,-37.3275696,1eRASS J115422.2-371933
WIBRaLS2_J030142.21-063114.8,45.4258786,-6.5207818,1eRASS J030142.0-063121
WIBRaLS2_J082802.18-195234.0,127.009102,-19.8761182,1eRASS J082802.3-195233
WIBRaLS2_J101630.70+094356.8,154.1279462,9.7324669,1eRASS J101630.8+094359
WIBRaLS2_J175703.60-392312.4,269.265032,-39.3867944,1eRASS J175703.5-392311
WIBRaLS2_J053028.55-360104.2,82.6189588,-36.0178544,1eRASS J053028.2-360101
WIBRaLS2_J022738.29-313626.8,36.9095808,-31.6074561,1eRASS J022738.4-313625
WIBRaLS2_J025154.99-205148.3,42.9791386,-20.8634407,1eRASS J025154.7-205150
WIBRaLS2_J133526.82-265148.9,203.8617709,-26.8635917,1eRASS J133527.0-265146
WIBRaLS2_J095908.31+024309.5,149.7846573,2.7193271,1eRASS J095908.3+024309
WIBRaLS2_J133253.26+020045.7,203.2219569,2.0127026,1eRASS J133253.3+020046
WIBRaLS2_J232721.68-370624.2,351.8403472,-37.1067261,1eRASS J232722.0-370625
WIBRaLS2_J030115.57-242929.7,45.3149091,-24.4916106,1eRASS J030115.5-242932
WIBRaLS2_J135948.68-365750.7,209.9528513,-36.9640901,1eRASS J135948.6-365750
WIBRaLS2_J085948.45-392855.3,134.9518976,-39.482039,1eRASS J085948.5-392853
WIBRaLS2_J084944.96+060313.7,132.4373507,6.053826,1eRASS J084944.9+060307
WIBRaLS2_J142739.29-331149.4,216.9137359,-33.1970798,1eRASS J142739.2-331153
WIBRaLS2_J055940.67-165211.2,89.9194943,-16.8698043,1eRASS J055940.6-165210
WIBRaLS2_J084600.36+070424.7,131.5015064,7.0735553,1eRASS J084600.5+070424
WIBRaLS2_J031110.01-331425.5,47.7917321,-33.240439,1eRASS J031109.8-331426
WIBRaLS2_J100710.65+033603.8,151.7943932,3.6010645,1eRASS J100710.6+033601
WIBRaLS2_J134345.48-131259.1,205.9395398,-13.2164327,1eRASS J134345.4-131306
WIBRaLS2_J183359.36-394158.3,278.4973399,-39.6995327,1eRASS J183359.0-394200
WIBRaLS2_J051719.93-231815.1,79.3330583,-23.304219,1eRASS J051719.8-231815
WIBRaLS2_J041703.22-092942.1,64.2634326,-9.4950284,1eRASS J041703.3-092941
WIBRaLS2_J111824.54-073027.9,169.6022591,-7.5077574,1eRASS J111824.8-073023
WIBRaLS2_J065346.35-384158.3,103.4431409,-38.6995317,1eRASS J065346.3-384159
WIBRaLS2_J095033.30-284452.6,147.6387761,-28.7479538,1eRASS J095033.0-284456
WIBRaLS2_J104717.33-363554.2,161.8222119,-36.5983908,1eRASS J104717.1-363556
WIBRaLS2_J114327.55+300547.9,175.8648212,30.0966413,1eRASS J114327.2+300550
WIBRaLS2_J041544.71-325915.8,63.9363002,-32.9877351,1eRASS J041544.4-325915
WIBRaLS2_J082623.13+000118.0,126.5964085,0.021687,1eRASS J082623.5+000113
WIBRaLS2_J153808.14-132604.4,234.5339287,-13.4345606,1eRASS J153808.0-132603
WIBRaLS2_J081100.96-020420.3,122.7540076,-2.0723059,1eRASS J081101.1-020413
WIBRaLS2_J120240.68+263138.6,180.6695003,26.527415,1eRASS J120240.7+263140
WIBRaLS2_J100113.83+350531.3,150.3076516,35.0920341,1eRASS J100113.7+350530
WIBRaLS2_J123528.83-202757.8,188.8701352,-20.4660761,1eRASS J123528.8-202801
WIBRaLS2_J020712.40-163307.4,31.8016892,-16.5520566,1eRASS J020712.2-163307
WIBRaLS2_J135013.75-064845.7,207.5573016,-6.8126955,1eRASS J135013.8-064845
WIBRaLS2_J095734.03-254522.0,149.3918282,-25.7561281,1eRASS J095733.8-254519
WIBRaLS2_J111303.37-251548.1,168.2640468,-25.2633618,1eRASS J111303.1-251542
WIBRaLS2_J015326.12-285608.8,28.358861,-28.9358018,1eRASS J015326.2-285611
WIBRaLS2_J103702.62-151114.3,159.2609218,-15.1873174,1eRASS J103702.2-151116
WIBRaLS2_J133255.87-123232.9,203.2328109,-12.5424756,1eRASS J133255.8-123234
WIBRaLS2_J022203.77-385327.8,35.5157436,-38.8910717,1eRASS J022203.9-385326
WIBRaLS2_J045533.04+201032.9,73.8876898,20.1758183,1eRASS J045533.2+201031
WIBRaLS2_J012252.37-250117.6,20.7182126,-25.0215671,1eRASS J012252.2-250121
WIBRaLS2_J032522.75-292530.0,51.3447974,-29.4250133,1eRASS J032522.7-292531
WIBRaLS2_J052231.80-174532.6,80.6325054,-17.7590681,1eRASS J052231.5-174532
WIBRaLS2_J041108.56-370413.1,62.7856809,-37.0703245,1eRASS J041108.6-370415
WIBRaLS2_J023731.79-244751.0,39.3824878,-24.7975112,1eRASS J023731.8-244752
WIBRaLS2_J081540.83+395437.8,123.920134,39.9105188,1eRASS J081540.8+395433
WIBRaLS2_J132827.75-361350.0,202.1156365,-36.2305799,1eRASS J132827.9-361352
WIBRaLS2_J045213.90-384117.5,73.057922,-38.6882211,1eRASS J045213.5-384118
WIBRaLS2_J134255.82-101732.3,205.732618,-10.2923192,1eRASS J134255.7-101732
WIBRaLS2_J074252.75-113730.3,115.7198137,-11.6250861,1eRASS J074252.5-113730
WIBRaLS2_J010103.58-361337.3,15.2649256,-36.2270334,1eRASS J010103.8-361332
WIBRaLS2_J042255.04-050532.0,65.7293476,-5.0922368,1eRASS J042255.1-050532
WIBRaLS2_J041904.74-370634.5,64.7697907,-37.1096065,1eRASS J041904.7-370632
WIBRaLS2_J082410.11+045052.7,126.0421418,4.8479925,1eRASS J082410.3+045049
WIBRaLS2_J015513.28-182417.8,28.8053447,-18.4049587,1eRASS J015513.1-182419
WIBRaLS2_J104546.70-262555.9,161.4446008,-26.4322208,1eRASS J104546.6-262601
WIBRaLS2_J103214.02+275601.5,158.0584247,27.9337632,1eRASS J103214.3+275602
WIBRaLS2_J082916.70+125715.6,127.3195999,12.954349,1eRASS J082916.7+125717
WIBRaLS2_J044111.79-355620.7,70.2991445,-35.9390861,1eRASS J044111.6-355619
WIBRaLS2_J065940.51-314531.8,104.9187973,-31.7588387,1eRASS J065940.5-314531
WIBRaLS2_J072510.96+151529.2,111.2956883,15.2581318,1eRASS J072511.1+151529
WIBRaLS2_J062915.06-152722.5,97.312762,-15.4562512,1eRASS J062915.0-152720
WIBRaLS2_J131451.14-354523.8,198.7130943,-35.7566308,1eRASS J131451.3-354520
WIBRaLS2_J060623.32-131247.4,91.5971755,-13.2131774,1eRASS J060623.2-131249
WIBRaLS2_J130027.86+105627.6,195.116088,10.9410214,1eRASS J130027.6+105627
WIBRaLS2_J134520.33-050745.9,206.3347246,-5.1294289,1eRASS J134520.7-050751
WIBRaLS2_J024449.81-193000.4,41.2075456,-19.5001338,1eRASS J024449.9-193001
WIBRaLS2_J043557.83-233328.9,68.9909768,-23.5580406,1eRASS J043558.0-233328
WIBRaLS2_J112202.72+211227.8,170.5113714,21.2077263,1eRASS J112202.6+211225
WIBRaLS2_J103340.07+075557.5,158.4169672,7.9326627,1eRASS J103340.0+075558
WIBRaLS2_J133335.79-330513.5,203.3991351,-33.0870893,1eRASS J133335.5-330515
WIBRaLS2_J100819.68+193250.2,152.0820115,19.5472962,1eRASS J100819.7+193252
WIBRaLS2_J130544.57+240840.9,196.4357388,24.1446957,1eRASS J130544.4+240842
WIBRaLS2_J112050.22+335255.6,170.2092636,33.8821372,1eRASS J112050.1+335253
WIBRaLS2_J123032.64-051343.2,187.636002,-5.2286805,1eRASS J123032.7-051340
WIBRaLS2_J113012.94+112358.7,172.5539541,11.399647,1eRASS J113012.8+112356
WIBRaLS2_J130554.16+014929.8,196.4756814,1.8249699,1eRASS J130554.1+014930
WIBRaLS2_J085244.73+343540.6,133.1864128,34.5946373,1eRASS J085244.9+343537
WIBRaLS2_J093154.50+332704.5,142.9771159,33.4512715,1eRASS J093154.6+332710
WIBRaLS2_J135054.51+052208.5,207.7271345,5.3690546,1eRASS J135054.6+052207
WIBRaLS2_J002651.30-514159.8,6.7137751,-51.6999537,1eRASS J002651.1-514202
WIBRaLS2_J200053.55-575216.5,300.2231322,-57.8712636,1eRASS J200053.3-575218
WIBRaLS2_J204315.94-625602.2,310.8164317,-62.9339614,1eRASS J204315.8-625603
WIBRaLS2_J220145.67-645733.1,330.440312,-64.9591962,1eRASS J220146.4-645734
WIBRaLS2_J020840.77-531333.0,32.1698817,-53.225839,1eRASS J020840.3-531332
WIBRaLS2_J083055.76-662707.2,127.7323378,-66.452009,1eRASS J083055.6-662704
WIBRaLS2_J041131.10-540333.2,62.8796017,-54.0592439,1eRASS J041131.0-540338
WIBRaLS2_J001849.00-511456.9,4.7041697,-51.2491399,1eRASS J001848.8-511455
WIBRaLS2_J202255.00-671121.7,305.7291669,-67.1893717,1eRASS J202254.6-671116
WIBRaLS2_J120052.44-444416.1,180.2185208,-44.7378215,1eRASS J120052.4-444413
WIBRaLS2_J055439.64-520935.2,88.6651676,-52.1598008,1eRASS J055439.8-520935
WIBRaLS2_J055950.78-541332.8,89.9616126,-54.2257871,1eRASS J055950.8-541333
WIBRaLS2_J032201.70-624501.3,50.5071023,-62.7503776,1eRASS J032201.7-624502
WIBRaLS2_J124746.86-430749.5,191.9452655,-43.1304248,1eRASS J124746.3-430749
WIBRaLS2_J065925.58-661351.5,104.8565868,-66.2309766,1eRASS J065925.6-661354
WIBRaLS2_J123243.90-765920.0,188.1829569,-76.9888993,1eRASS J123244.4-765923
WIBRaLS2_J142808.49-431938.2,217.0353875,-43.3272793,1eRASS J142808.7-431938
WIBRaLS2_J061853.25-704851.8,94.7219031,-70.814406,1eRASS J061853.1-704851
WIBRaLS2_J123916.21-524554.9,189.8175481,-52.7652511,1eRASS J123916.3-524549
WIBRaLS2_J152944.13-434410.3,232.4338776,-43.7362016,1eRASS J152944.2-434415
WIBRaLS2_J063426.49-541751.7,98.6103985,-54.2977095,1eRASS J063426.6-541751
WIBRaLS2_J024251.99-474508.8,40.7166438,-47.7524605,1eRASS J024252.2-474504
WIBRaLS2_J062633.08-724916.2,96.6378511,-72.8211816,1eRASS J062632.9-724912
WIBRaLS2_J235054.82-433042.3,357.7284236,-43.5117554,1eRASS J235055.0-433042
WIBRaLS2_J063934.68-602611.9,99.8945255,-60.4366641,1eRASS J063934.6-602613
WIBRaLS2_J060700.99-645338.7,91.7541385,-64.8940962,1eRASS J060701.1-645340
WIBRaLS2_J062401.78-693333.7,96.0074289,-69.5593775,1eRASS J062400.9-693335
WIBRaLS2_J040756.24-495735.0,61.9843457,-49.9597296,1eRASS J040756.1-495735
WIBRaLS2_J062005.17-610731.8,95.0215498,-61.1255139,1eRASS J062005.3-610732
WIBRaLS2_J034237.00-523412.3,55.6541735,-52.5700914,1eRASS J034237.2-523409
WIBRaLS2_J080326.05-644658.0,120.8585628,-64.7827816,1eRASS J080325.6-644659
WIBRaLS2_J212455.20-814711.8,321.2300252,-81.7866348,1eRASS J212455.7-814710
WIBRaLS2_J041936.69-571141.8,64.9028777,-57.1949512,1eRASS J041936.7-571144
WIBRaLS2_J233913.22-552350.8,354.8051112,-55.3974688,1eRASS J233913.3-552353
WIBRaLS2_J043100.80-503431.9,67.7533476,-50.5755304,1eRASS J043100.9-503429
WIBRaLS2_J044100.53-575017.9,70.2522361,-57.8383305,1eRASS J044100.9-575021
WIBRaLS2_J063043.29-501143.7,97.6804037,-50.1954778,1eRASS J063043.2-501142
WIBRaLS2_J003632.30-595239.4,9.1346184,-59.8776186,1eRASS J003632.0-595235
WIBRaLS2_J044840.27-443934.8,72.1678245,-44.6596861,1eRASS J044840.0-443933
WIBRaLS2_J120454.03-415200.5,181.2251624,-41.8668056,1eRASS J120453.7-415200
WIBRaLS2_J045551.64-690210.7,73.965173,-69.0363095,1eRASS J045551.6-690210
WIBRaLS2_J040146.84-592716.4,60.4452007,-59.4545774,1eRASS J040147.0-592717
WIBRaLS2_J023903.84-595259.1,39.7660112,-59.8830884,1eRASS J023903.2-595257
WIBRaLS2_J044057.25-595655.2,70.2385515,-59.9486821,1eRASS J044057.3-595658
WIBRaLS2_J185605.49-832544.1,284.0228768,-83.4289207,1eRASS J185604.8-832542
WIBRaLS2_J220130.76-663335.1,330.3781777,-66.5597621,1eRASS J220131.2-663332
WIBRaLS2_J040140.60-770504.8,60.4191996,-77.0846716,1eRASS J040142.5-770505
WIBRaLS2_J190139.27-424126.6,285.413635,-42.6907401,1eRASS J190139.3-424127
WIBRaLS2_J213616.19-501806.7,324.0674836,-50.3018849,1eRASS J213616.1-501801
WIBRaLS2_J131426.19-451710.2,198.6091598,-45.2861695,1eRASS J131426.5-451709
WIBRaLS2_J112639.74-715850.7,171.6656095,-71.9807765,1eRASS J112639.1-715851
WIBRaLS2_J050720.19-720144.0,76.8341411,-72.0289077,1eRASS J050720.0-720144
WIBRaLS2_J022202.88-401742.2,35.5120038,-40.2950724,1eRASS J022202.7-401737
WIBRaLS2_J033859.22-434924.7,54.7467741,-43.8235382,1eRASS J033859.1-434924
WIBRaLS2_J075651.95-634918.2,119.2164639,-63.8217293,1eRASS J075651.1-634917
