name,ra,dec
SUFSTJ155712+3820.5,239.3011,38.34283
SUFSTJ155819+2551.3,239.57839,25.8565
SUFSTJ160431+1449.2,241.13109,14.82026
SUFSTJ160908+1205.1,242.28537,12.08576
SUFSTJ161125+5850.9,242.85281,58.8489
SUFSTJ161260+4219.6,243.24898,42.32794
SUFSTJ161357+6543.1,243.48864,65.71931
SUFSTJ013725-3240.7,24.35228,-32.67976
SUFSTJ161919+8102.7,244.83117,81.04623
SUFSTJ161922+4105.4,244.8398,41.09068
SUFSTJ162147-2253.1,245.44734,-22.88598
SUFSTJ162503+5735.4,246.26416,57.59072
SUFSTJ162603-2423.6,246.51367,-24.39372
SUFSTJ162641+0401.3,246.66963,4.02262
SUFSTJ162804+5146.5,247.01615,51.77504
SUFSTJ013924+2924.0,24.8494,29.40149
SUFSTJ163116+2352.9,247.81466,23.8824
SUFSTJ163831-2055.4,249.62947,-20.92382
SUFSTJ164147+7008.0,250.44475,70.13468
SUFSTJ014009+7052.8,25.03778,70.88049
SUFSTJ164132+3858.6,250.38177,38.97696
SUFSTJ014104+1554.1,25.2682,15.90313
SUFSTJ164460+1655.1,251.24976,16.91981
SUFSTJ014034-2327.1,25.14247,-23.45238
SUFSTJ164900+4834.2,252.25173,48.57074
SUFSTJ165144+5325.6,252.9313,53.42698
SUFSTJ165219+5554.3,253.07888,55.90518
SUFSTJ171704+2230.0,259.2653,22.50164
SUFSTJ171859+1116.4,259.74544,11.27468
SUFSTJ172202+4315.3,260.5072,43.25639
SUFSTJ172241+2436.2,260.6716,24.60492
SUFSTJ172323+2650.8,260.84662,26.84776
SUFSTJ173728-2908.0,264.36827,-29.13402
SUFSTJ173722-2422.9,264.33963,-24.38321
SUFSTJ173801+4014.7,264.50411,40.24637
SUFSTJ174100+4005.4,265.25118,40.09068
SUFSTJ174252+1458.2,265.71667,14.97123
SUFSTJ174241-3022.5,265.67078,-30.37634
SUFSTJ174421-3308.6,266.08645,-33.14428
SUFSTJ174311+2533.3,265.79557,25.55532
SUFSTJ174403+4637.6,266.01117,46.62753
SUFSTJ174415+3259.5,266.06115,32.99231
SUFSTJ174508+0154.6,266.28245,1.91111
SUFSTJ174730-2252.7,266.8734,-22.879
SUFSTJ175011-3314.2,267.54639,-33.23772
SUFSTJ175206-3030.4,268.02448,-30.50697
SUFSTJ175253-0532.1,268.21889,-5.53505
SUFSTJ175540+6209.6,268.9162,62.16097
SUFSTJ175830-3057.0,269.62377,-30.95003
SUFSTJ180050-3423.3,270.21004,-34.38994
SUFSTJ180509+1242.9,271.28625,12.71601
SUFSTJ181811-3020.9,274.54552,-30.34983
SUFSTJ181720-3032.9,274.33474,-30.54976
SUFSTJ181906+0906.4,274.77576,9.10673
SUFSTJ182315-3444.3,275.81269,-34.73842
SUFSTJ182615-1450.8,276.5628,-14.84799
SUFSTJ182633+2109.1,276.63646,21.15227
SUFSTJ183552+1030.9,278.96664,10.51661
SUFSTJ184240+2810.3,280.6646,28.17169
SUFSTJ015227-2319.9,28.11289,-23.33188
SUFSTJ184429+2411.6,281.12095,24.19413
SUFSTJ184526+7210.9,281.35939,72.18308
SUFSTJ015338+6147.0,28.4074,61.78356
SUFSTJ184508+6030.4,281.28263,60.50705
SUFSTJ015244-0716.0,28.18163,-7.26713
SUFSTJ184846+4431.1,282.19292,44.51973
SUFSTJ184650+8425.0,281.70626,84.41791
SUFSTJ185520+0751.6,283.83333,7.8609
SUFSTJ185606-1221.8,284.0269,-12.36353
SUFSTJ185804+1206.5,284.51747,12.10855
SUFSTJ185848+4126.6,284.6998,41.44364
SUFSTJ190349+3350.6,285.95475,33.84444
SUFSTJ190636-2055.9,286.64858,-20.93169
SUFSTJ191313+2810.6,288.30518,28.17831
SUFSTJ015532-3045.9,28.88221,-30.76516
SUFSTJ192310+4341.6,290.78977,43.69489
SUFSTJ192433+5014.4,291.13845,50.24135
SUFSTJ192405+5529.6,291.01941,55.49437
SUFSTJ192834+5339.0,292.1411,53.65076
SUFSTJ193014+3410.8,292.558,34.1802
SUFSTJ193347+3254.4,293.44633,32.90676
SUFSTJ193528+5345.7,293.86762,53.76177
SUFSTJ193733-0613.0,294.38768,-6.21783
SUFSTJ193851+4033.1,294.71119,40.55253
SUFSTJ194223+2545.2,295.59526,25.7546
SUFSTJ194138+4237.3,295.40925,42.62184
SUFSTJ194452-0734.3,296.21746,-7.57266
SUFSTJ194522-1440.4,296.34352,-14.67358
SUFSTJ194912+2610.8,297.29822,26.18044
SUFSTJ194912+4623.5,297.29968,46.39176
SUFSTJ195351+6248.1,298.46439,62.80167
SUFSTJ195425+1557.6,298.605,15.9614
SUFSTJ195814+0231.4,299.56014,2.52368
SUFSTJ015947-2232.8,29.94525,-22.54684
SUFSTJ200216+0542.6,300.56785,5.71123
SUFSTJ200434-1113.8,301.13972,-11.23105
SUFSTJ200633+5620.6,301.63753,56.34427
SUFSTJ200828+1618.7,302.11495,16.31242
SUFSTJ201957+3001.8,304.9862,30.03084
SUFSTJ202003+2458.9,305.01141,24.98226
