name,ra,dec 
PGC 0035170,171.5258,-1.8342
PGC 0035185,171.6085,2.933
PGC 0035249,171.8822,56.8778
PGC 0035259,171.9029,0.3953
PGC 0035302,172.0617,9.1472
PGC 0035306,172.0683,0.8914
PGC 0035307,172.0735,2.6541
PGC 0035314,172.1005,9.4072
PGC 0035321,172.1378,58.5651
PGC 0035326,172.1279,58.5593
PGC 0035353,172.2312,3.4094
PGC 0035364,172.2663,9.1117
PGC 0035390,172.3242,-1.7089
PGC 0035413,172.4112,35.5144
PGC 0035419,172.4496,4.4864
PGC 0035420,172.435,5.8048
PGC 0035440,172.5317,9.2766
PGC 0035458,172.5979,4.6961
PGC 0035476,172.6665,44.1586
PGC 0035499,172.7762,3.1311
PGC 0035544,172.9087,-3.6478
PGC 0035594,173.09,0.8042
PGC 0035615,173.1471,52.9472
PGC 0035616,173.1443,53.0678
PGC 0035627,173.18,-2.1994
PGC 0035639,173.2183,5.7269
PGC 0035679,173.3499,32.6032
PGC 0035687,173.3747,34.3163
PGC 0035692,173.3946,-2.2801
PGC 0035711,173.4562,53.1248
PGC 0035729,173.5387,-1.5951
PGC 0035747,173.5971,-2.5297
PGC 0035779,173.6927,2.9209
PGC 0035839,173.904,0.1274
PGC 0035877,174.0187,-3.1014
PGC 0035886,174.0583,-2.8703
PGC 0035926,174.1767,54.8464
PGC 0035932,174.2037,-2.2469
PGC 0035964,174.29,2.8386
PGC 0035999,174.4342,47.8929
PGC 0036012,174.4642,5.5075
PGC 0036061,174.6384,-1.1845
PGC 0036063,174.6392,6.9478
PGC 0036093,174.7289,3.5808
PGC 0036118,174.7961,39.3339
PGC 0036141,174.8617,3.4711
PGC 0036145,174.867,-2.6949
PGC 0036155,174.9105,4.4652
PGC 0036158,174.9275,31.9091
PGC 0036160,174.9361,31.9304
PGC 0036187,175.0262,-0.9017
PGC 0036193,175.0393,15.3274
PGC 0036197,175.0554,15.3417
PGC 0036206,175.0809,3.0006
PGC 0036243,175.2453,11.4715
PGC 0036248,175.265,1.7253
PGC 0036257,175.2812,-2.8197
PGC 0036265,175.3205,47.6908
PGC 0036266,175.3272,36.5464
PGC 0036294,175.4157,15.9659
PGC 0036319,175.5469,10.2775
PGC 0036325,175.5514,0.3342
PGC 0036348,175.5992,10.2639
PGC 0036439,175.8641,52.7107
PGC 0036455,175.9154,33.4176
PGC 0036475,175.9764,10.7847
PGC 0036493,176.0199,60.1197
PGC 0036530,176.108,33.3552
PGC 0036536,176.1197,10.7835
PGC 0036539,176.1214,55.6522
PGC 0036568,176.1737,35.9682
PGC 0036580,176.21,-1.6014
PGC 0036607,176.2734,8.4693
PGC 0036658,176.3968,3.2317
PGC 0036659,176.3996,9.1183
PGC 0036699,176.5325,47.4947
PGC 0036786,176.8835,2.7875
PGC 0036789,176.8946,55.9669
PGC 0036795,176.9172,54.5149
PGC 0036800,176.9322,1.826
PGC 0036811,176.9553,43.748
PGC 0036824,177.0012,4.4879
PGC 0036875,177.1601,48.7096
PGC 0036893,177.2208,1.0567
PGC 0036928,177.3476,-1.0838
PGC 0036962,177.4576,-3.5178
